iter	Logloss
1515	0.51970364
1516	0.5196577779
1517	0.5196173593
1518	0.5195618104
1519	0.5195178771
1520	0.5194641285
1521	0.5194119228
1522	0.5193585171
1523	0.5193073401
1524	0.5192523056
1525	0.5191980855
1526	0.5191449369
1527	0.5191028466
1528	0.5190546272
1529	0.5190051218
1530	0.5189481585
1531	0.5188936384
1532	0.5188489335
1533	0.5188071433
1534	0.5187535232
1535	0.5187020463
1536	0.5186665567
1537	0.5186046643
1538	0.5185710607
1539	0.518514226
1540	0.5184585057
1541	0.5184044999
1542	0.5183617667
1543	0.5183279488
1544	0.5182635275
1545	0.5182176226
1546	0.5181834189
1547	0.5181227695
1548	0.5180707782
1549	0.5180209299
1550	0.5179769966
1551	0.5179229908
1552	0.5178807291
1553	0.5178290378
1554	0.5177759321
1555	0.51773067
1556	0.5176934232
1557	0.5176537332
1558	0.5176102713
1559	0.5175615804
1560	0.5175257051
1561	0.5174730279
1562	0.5174296518
1563	0.5173671594
1564	0.5173092531
1565	0.5172530614
1566	0.5172035989
1567	0.5171518219
1568	0.5170958444
1569	0.5170369095
1570	0.5169874899
1571	0.5169379845
1572	0.5169051524
1573	0.5168505894
1574	0.5168105993
1575	0.516775667
1576	0.5167285619
1577	0.5166881861
1578	0.5166323372
1579	0.5165999338
1580	0.5165565576
1581	0.5164999801
1582	0.5164456314
1583	0.5163885395
1584	0.5163568218
1585	0.5163093738
1586	0.5162593542
1587	0.5162053483
1588	0.5161592719
1589	0.5161116954
1590	0.5160670334
1591	0.5160276434
1592	0.5159835815
1593	0.5159288899
1594	0.5158738983
1595	0.5158419663
1596	0.5158089627
1597	0.5157758306
1598	0.5157438128
1599	0.5156901927
1600	0.5156294576
1601	0.5155785378
1602	0.5155293754
1603	0.5154854421
1604	0.5154467379
1605	0.5154030618
1606	0.5153574997
1607	0.5153233389
1608	0.5152693759
1609	0.5152272857
1610	0.5151964252
1611	0.515165179
1612	0.5151196598
1613	0.515076798
1614	0.5150462804
1615	0.5150061618
1616	0.514961757
1617	0.5149152949
1618	0.5148795053
1619	0.5148251994
1620	0.5147915101
1621	0.5147542632
1622	0.5147171021
1623	0.5146721401
1624	0.5146204916
1625	0.514570772
1626	0.5145222525
1627	0.5144905348
1628	0.5144459157
1629	0.5143982962
1630	0.5143636639
1631	0.5143148872
1632	0.5142585669
1633	0.514210476
1634	0.5141582275
1635	0.5141280956
1636	0.514092649
1637	0.5140463154
1638	0.5139901665
1639	0.5139359892
1640	0.5138866982
1641	0.5138538232
1642	0.5137987458
1643	0.5137555412
1644	0.5137046214
1645	0.5136747896
1646	0.5136217696
1647	0.5135767647
1648	0.513516844
1649	0.5134692246
1650	0.5134276487
1651	0.513397474
1652	0.5133449254
1653	0.5133038639
1654	0.5132619451
1655	0.5132163401
1656	0.5131716353
1657	0.5131232444
1658	0.5130763107
1659	0.5130286056
1660	0.5129800861
1661	0.5129337954
1662	0.5128816755
1663	0.5128333703
1664	0.5127854937
1665	0.5127492755
1666	0.5127177721
1667	0.5126670237
1668	0.5126256193
1669	0.5125780856
1670	0.5125495825
1671	0.5125024345
1672	0.5124732028
1673	0.5124420852
1674	0.512395623
1675	0.5123669485
1676	0.5123377168
1677	0.5122850825
1678	0.5122315482
1679	0.5121910867
1680	0.5121570116
1681	0.5121182217
1682	0.5120625871
1683	0.5120267547
1684	0.511973949
1685	0.5119443743
1686	0.5119012554
1687	0.5118595938
1688	0.5118214897
1689	0.5117763562
1690	0.5117470388
1691	0.5116822318
1692	0.5116310548
1693	0.5115884502
1694	0.5115524463
1695	0.5114959545
1696	0.5114606364
1697	0.5114218465
1698	0.5113840853
1699	0.5113336799
1700	0.511305734
1701	0.5112594433
1702	0.5112179531
1703	0.5111658332
1704	0.51113583
1705	0.5110987974
1706	0.5110563643
1707	0.5110067303
1708	0.5109717551
1709	0.510926536
1710	0.5108834599
1711	0.5108406838
1712	0.5107923786
1713	0.5107514456
1714	0.5107209281
1715	0.5106668794
1716	0.5106112877
1717	0.5105567675
1718	0.5105192206
1719	0.5104894745
1720	0.5104406121
1721	0.5103859205
1722	0.5103588747
1723	0.5103180703
1724	0.5102820236
1725	0.5102404048
1726	0.5101966429
1727	0.5101597389
1728	0.5101155913
1729	0.5100718295
1730	0.510030425
1731	0.5099914208
1732	0.5099354005
1733	0.5099077546
1734	0.5098602638
1735	0.5098161162
1736	0.5097714542
1737	0.5097363933
1738	0.5097074187
1739	0.5096784013
1740	0.5096513127
1741	0.5096163803
1742	0.5095819195
1743	0.5095315998
1744	0.509477251
1745	0.5094474192
1746	0.5094156158
1747	0.5093630673
1748	0.5093170337
1749	0.5092730576
1750	0.5092200804
1751	0.5091785902
1752	0.5091449438
1753	0.5091114258
1754	0.5090720359
1755	0.5090423327
1756	0.5089926559
1757	0.5089435792
1758	0.5089062466
1759	0.5088678424
1760	0.5088260093
1761	0.5087788185
1762	0.5087463293
1763	0.5087126828
1764	0.5086857656
1765	0.5086445326
1766	0.5086183869
1767	0.5085814401
1768	0.5085528513
1769	0.5085096038
1770	0.5084669563
1771	0.5084277378
1772	0.5083927197
1773	0.5083511867
1774	0.5083085821
1775	0.5082630629
1776	0.5082157006
1777	0.508173096
1778	0.5081247051
1779	0.5080926445
1780	0.5080407818
1781	0.5079980915
1782	0.5079533438
1783	0.5079119393
1784	0.5078621768
1785	0.5078333737
1786	0.507783654
1787	0.5077530936
1788	0.507712032
1789	0.5076846862
1790	0.5076596549
1791	0.5076184219
1792	0.5075771032
1793	0.5075455141
1794	0.5075141821
1795	0.5074802784
1796	0.5074414028
1797	0.5074055704
1798	0.5073739384
1799	0.5073438494
1800	0.5073120031
1801	0.5072681556
1802	0.5072306515
1803	0.5071887756
1804	0.5071525574
1805	0.5070983801
1806	0.507060276
1807	0.5070112421
1808	0.5069820961
1809	0.5069405202
1810	0.5069038734
1811	0.5068669266
1812	0.5068427525
1813	0.5068151495
1814	0.5067701875
1815	0.5067202107
1816	0.5066709626
1817	0.5066387734
1818	0.5066147708
1819	0.5065836531
1820	0.5065575075
1821	0.5065172174
1822	0.5064713553
1823	0.5064300366
1824	0.5063990904
1825	0.5063747449
1826	0.5063339833
1827	0.5062951077
1828	0.5062603897
1829	0.5062258431
1830	0.5061968257
1831	0.5061699514
1832	0.5061289755
1833	0.5060846993
1834	0.5060443664
1835	0.5060003902
1836	0.5059672152
1837	0.5059423982
1838	0.5058991507
1839	0.505873648
1840	0.5058495168
1841	0.5058144559
1842	0.5057754088
1843	0.5057514491
1844	0.5057109018
1845	0.5056610107
1846	0.5056322934
1847	0.5055889173
1848	0.5055412121
1849	0.5054892208
1850	0.5054474306
1851	0.5054071834
1852	0.5053590925
1853	0.5053281891
1854	0.505304658
1855	0.5052724688
1856	0.5052321359
1857	0.5051813876
1858	0.5051427263
1859	0.5051068081
1860	0.5050771049
1861	0.5050436298
1862	0.5050003395
1863	0.5049765512
1864	0.5049530629
1865	0.5049225882
1866	0.5048898847
1867	0.5048643391
1868	0.5048406794
1869	0.5048000464
1870	0.5047639568
1871	0.5047333964
1872	0.5047010357
1873	0.5046751472
1874	0.5046514447
1875	0.5046236703
1876	0.5045836374
1877	0.5045597205
1878	0.5045196876
1879	0.5044793975
1880	0.5044350356
1881	0.5043989032
1882	0.5043744719
1883	0.5043295099
1884	0.5042989066
1885	0.5042534732
1886	0.5042145118
1887	0.5041913665
1888	0.5041683926
1889	0.5041274167
1890	0.5040837406
1891	0.5040550661
1892	0.5040091182
1893	0.5039768433
1894	0.5039477402
1895	0.5039181656
1896	0.5038924485
1897	0.5038415716
1898	0.5037942093
1899	0.5037504475
1900	0.5037066428
1901	0.5036776253
1902	0.5036446646
1903	0.5036064748
1904	0.5035727855
1905	0.5035492972
1906	0.5035209227
1907	0.5034794325
1908	0.5034573159
1909	0.5034086249
1910	0.5033865082
1911	0.5033492613
1912	0.5033271875
1913	0.5033051566
1914	0.5032724959
1915	0.5032303199
1916	0.503185658
1917	0.5031510685
1918	0.5031283089
1919	0.5030951768
1920	0.5030704027
1921	0.5030295554
1922	0.5029820646
1923	0.502943489
1924	0.5029089424
1925	0.5028745244
1926	0.5028337629
1927	0.5027911583
1928	0.502751554
1929	0.5027047061
1930	0.5026720026
1931	0.5026498002
1932	0.5026054811
1933	0.502583793
1934	0.502551861
1935	0.502530473
1936	0.5024864111
1937	0.5024650659
1938	0.5024387488
1939	0.5023953727
1940	0.5023727417
1941	0.5023317658
1942	0.5022974764
1943	0.502276217
1944	0.5022287262
1945	0.5021940081
1946	0.5021589472
1947	0.5021252579
1948	0.502088311
1949	0.5020498211
1950	0.5020045163
1951	0.5019648691
1952	0.501919007
1953	0.501878717
1954	0.5018368839
1955	0.5017953937
1956	0.5017654762
1957	0.5017281436
1958	0.5016824101
1959	0.5016424629
1960	0.5016007156
1961	0.501567712
1962	0.5015390375
1963	0.5015163636
1964	0.501468487
1965	0.501434069
1966	0.5013938647
1967	0.5013515172
1968	0.5013223712
1969	0.5012792523
1970	0.5012389194
1971	0.5012069874
1972	0.501173298
1973	0.5011527244
1974	0.5011093054
1975	0.5010886889
1976	0.501063229
1977	0.5010216531
1978	0.5009883066
1979	0.5009484452
1980	0.5009282573
1981	0.5008976968
1982	0.5008655505
1983	0.5008320326
1984	0.500795943
1985	0.500752224
1986	0.5007316075
1987	0.5007061048
1988	0.5006598569
1989	0.5006286535
1990	0.5006021221
1991	0.5005605462
1992	0.5005261282
1993	0.5004922674
1994	0.5004569922
1995	0.5004138732
1996	0.5003917566
1997	0.5003656537
1998	0.5003228348
1999	0.5002992609
